"VID_PID";"VID";"VID_name";"PID";"PID_name"
"VID_04B9&PID_1206";"04B9";"Rainbow Technologies, Inc.";"1206";"iKey 4000 Token"
"VID_04B9&PID_1300";"04B9";"Rainbow Technologies, Inc.";"1300";"iKey 3000 Token"
"VID_04B9&PID_1301";"04B9";"Rainbow Technologies, Inc.";"1301";"iKey 3000"
"VID_04B9&PID_1302";"04B9";"Rainbow Technologies, Inc.";"1302";"iKey Token"
"VID_04B9&PID_1303";"04B9";"Rainbow Technologies, Inc.";"1303";"iKey Token"
"VID_04B9&PID_1304";"04B9";"Rainbow Technologies, Inc.";"1304";"iKey Token"
"VID_04B9&PID_1305";"04B9";"Rainbow Technologies, Inc.";"1305";"iKey Token"
"VID_04B9&PID_1306";"04B9";"Rainbow Technologies, Inc.";"1306";"iKey Token"
"VID_04B9&PID_8000";"04B9";"Rainbow Technologies, Inc.";"8000";"SafeNet Sentinel Hardware Key"
"";"04BA";"Toucan Systems, Ltd";"";""
"VID_04BB&PID_0101";"04BB";"I-O Data Device, Inc.";"0101";"USB2-IDE/ATAPI Bridge Adapter"
"VID_04BB&PID_014A";"04BB";"I-O Data Device, Inc.";"014A";"HDCL-UT"
"VID_04BB&PID_0201";"04BB";"I-O Data Device, Inc.";"0201";"USB2-IDE/ATAPI Bridge Adapter"
"VID_04BB&PID_0204";"04BB";"I-O Data Device, Inc.";"0204";"DVD Multi-plus unit iU-CD2"
"VID_04BB&PID_0206";"04BB";"I-O Data Device, Inc.";"0206";"DVD Multi-plus unit DVR-UEH8"
"VID_04BB&PID_0301";"04BB";"I-O Data Device, Inc.";"0301";"Storage Device"
"VID_04BB&PID_0314";"04BB";"I-O Data Device, Inc.";"0314";"USB-SSMRW SD-card"
"VID_04BB&PID_0319";"04BB";"I-O Data Device, Inc.";"0319";"USB2-IDE/ATAPI Bridge Adapter"
"VID_04BB&PID_031A";"04BB";"I-O Data Device, Inc.";"031A";"USB2-IDE/ATAPI Bridge Adapter"
"VID_04BB&PID_031B";"04BB";"I-O Data Device, Inc.";"031B";"USB2-IDE/ATAPI Bridge Adapter"
"VID_04BB&PID_031E";"04BB";"I-O Data Device, Inc.";"031E";"USB-SDRW SD-card"
"VID_04BB&PID_0502";"04BB";"I-O Data Device, Inc.";"0502";"Nogatech Live! (BT)"
"VID_04BB&PID_0528";"04BB";"I-O Data Device, Inc.";"0528";"GV-USB Video Capture"
"VID_04BB&PID_0901";"04BB";"I-O Data Device, Inc.";"0901";"USB ETT"
"VID_04BB&PID_0904";"04BB";"I-O Data Device, Inc.";"0904";"ET/TX Ethernet [pegasus]"
"VID_04BB&PID_0913";"04BB";"I-O Data Device, Inc.";"0913";"ET/TX-S Ethernet [pegasus2]"
"VID_04BB&PID_0919";"04BB";"I-O Data Device, Inc.";"0919";"USB WN-B11"
"VID_04BB&PID_0922";"04BB";"I-O Data Device, Inc.";"0922";"IOData AirPort WN-B11/USBS 802.11b"
"VID_04BB&PID_0930";"04BB";"I-O Data Device, Inc.";"0930";"ETG-US2"
"VID_04BB&PID_0937";"04BB";"I-O Data Device, Inc.";"0937";"WN-WAG/USL Wireless LAN Adapter"
"VID_04BB&PID_0938";"04BB";"I-O Data Device, Inc.";"0938";"WN-G54/USL Wireless LAN Adapter"
"VID_04BB&PID_093B";"04BB";"I-O Data Device, Inc.";"093B";"WN-GDN/USB"
"VID_04BB&PID_093F";"04BB";"I-O Data Device, Inc.";"093F";"WNGDNUS2 802.11n"
"VID_04BB&PID_0944";"04BB";"I-O Data Device, Inc.";"0944";"WHG-AGDN/US Wireless LAN Adapter"
"VID_04BB&PID_0945";"04BB";"I-O Data Device, Inc.";"0945";"WN-GDN/US3 Wireless LAN Adapter"
"VID_04BB&PID_0947";"04BB";"I-O Data Device, Inc.";"0947";"WN-G150U Wireless LAN Adapter"
"VID_04BB&PID_0948";"04BB";"I-O Data Device, Inc.";"0948";"WN-G300U Wireless LAN Adapter"
"VID_04BB&PID_0A03";"04BB";"I-O Data Device, Inc.";"0A03";"Serial USB-RSAQ1"
"VID_04BB&PID_0A07";"04BB";"I-O Data Device, Inc.";"0A07";"USB2-iCN Adapter"
"VID_04BB&PID_0A08";"04BB";"I-O Data Device, Inc.";"0A08";"USB2-iCN Adapter"
"VID_04BB&PID_0C01";"04BB";"I-O Data Device, Inc.";"0C01";"FM-10 Pro Disk"
"";"04BD";"Toshiba Electronics Taiwan Corp.";"";""
"";"04BE";"Telia Research AB";"";""
"VID_04BF&PID_0100";"04BF";"TDK Corp.";"0100";"MediaReader CF"
"VID_04BF&PID_0115";"04BF";"TDK Corp.";"0115";"USB-PDC Adapter UPA9664"
"VID_04BF&PID_0116";"04BF";"TDK Corp.";"0116";"USB-cdmaOne Adapter UCA1464"
"VID_04BF&PID_0117";"04BF";"TDK Corp.";"0117";"USB-PHS Adapter UHA6400"
"VID_04BF&PID_0118";"04BF";"TDK Corp.";"0118";"USB-PHS Adapter UPA6400"
"VID_04BF&PID_0135";"04BF";"TDK Corp.";"0135";"MediaReader Dual"
"VID_04BF&PID_0202";"04BF";"TDK Corp.";"0202";"73S1121F Smart Card Reader-"
"VID_04BF&PID_0309";"04BF";"TDK Corp.";"0309";"Bluetooth USB dongle"
"VID_04BF&PID_030A";"04BF";"TDK Corp.";"030A";"IBM Bluetooth Ultraport Module"
"VID_04BF&PID_030B";"04BF";"TDK Corp.";"030B";"Bluetooth Device"
"VID_04BF&PID_030C";"04BF";"TDK Corp.";"030C";"Ultraport Bluetooth Device"
"VID_04BF&PID_0310";"04BF";"TDK Corp.";"0310";"Integrated Bluetooth"
"VID_04BF&PID_0311";"04BF";"TDK Corp.";"0311";"Integrated Bluetooth Device"
"VID_04BF&PID_0317";"04BF";"TDK Corp.";"0317";"Bluetooth UltraPort Module from IBM"
"VID_04BF&PID_0318";"04BF";"TDK Corp.";"0318";"IBM Integrated Bluetooth"
"VID_04BF&PID_0319";"04BF";"TDK Corp.";"0319";"Bluetooth Adapter"
"VID_04BF&PID_0320";"04BF";"TDK Corp.";"0320";"Bluetooth Adapter"
"VID_04BF&PID_0321";"04BF";"TDK Corp.";"0321";"Bluetooth Device"
"VID_04BF&PID_0A28";"04BF";"TDK Corp.";"0A28";"INDI AV-IN Device"
"VID_04C1&PID_0020";"04C1";"U.S. Robotics (3Com)";"0020";"56K Voice Pro"
"VID_04C1&PID_0022";"04C1";"U.S. Robotics (3Com)";"0022";"56K Voice Pro"
"VID_04C1&PID_007E";"04C1";"U.S. Robotics (3Com)";"007E";"ISDN TA"
"VID_04C1&PID_0082";"04C1";"U.S. Robotics (3Com)";"0082";"OfficeConnect Analog Modem"
"VID_04C1&PID_008F";"04C1";"U.S. Robotics (3Com)";"008F";"Pro ISDN TA"
"VID_04C1&PID_0097";"04C1";"U.S. Robotics (3Com)";"0097";"OfficeConnect Analog"
"VID_04C1&PID_009D";"04C1";"U.S. Robotics (3Com)";"009D";"HomeConnect Webcam [vicam]"
"VID_04C1&PID_00A9";"04C1";"U.S. Robotics (3Com)";"00A9";"ISDN Pro TA-U"
"VID_04C1&PID_00B9";"04C1";"U.S. Robotics (3Com)";"00B9";"HomeConnect IDSL Modem"
"VID_04C1&PID_3021";"04C1";"U.S. Robotics (3Com)";"3021";"56k Voice FaxModem Pro"
"";"04C2";"Methode Electronics Far East PTE, Ltd";"";""
"VID_04C3&PID_1102";"04C3";"Maxi Switch, Inc.";"1102";"Mouse"
"VID_04C3&PID_2102";"04C3";"Maxi Switch, Inc.";"2102";"Mouse"
"";"04C4";"Lockheed Martin Energy Research";"";""
"VID_04C5&PID_1029";"04C5";"Fujitsu, Ltd";"1029";"fi-4010c Scanner"
"VID_04C5&PID_1033";"04C5";"Fujitsu, Ltd";"1033";"fi-4110CU"
"VID_04C5&PID_1041";"04C5";"Fujitsu, Ltd";"1041";"fi-4120c Scanner"
"VID_04C5&PID_1042";"04C5";"Fujitsu, Ltd";"1042";"fi-4220c Scanner"
"VID_04C5&PID_105B";"04C5";"Fujitsu, Ltd";"105B";"AH-F401U Air H device"
"VID_04C5&PID_1084";"04C5";"Fujitsu, Ltd";"1084";"PalmSecure Sensor V2"
"VID_04C5&PID_1096";"04C5";"Fujitsu, Ltd";"1096";"fi-5110EOX"
"VID_04C5&PID_1097";"04C5";"Fujitsu, Ltd";"1097";"fi-5110C"
"VID_04C5&PID_10AE";"04C5";"Fujitsu, Ltd";"10AE";"fi-4120C2"
"VID_04C5&PID_10AF";"04C5";"Fujitsu, Ltd";"10AF";"fi-4220C2"
"VID_04C5&PID_10C7";"04C5";"Fujitsu, Ltd";"10C7";"fi-60f scanner"
"VID_04C5&PID_10E0";"04C5";"Fujitsu, Ltd";"10E0";"fi-5120c Scanner"
"VID_04C5&PID_10E1";"04C5";"Fujitsu, Ltd";"10E1";"fi-5220C"
"VID_04C5&PID_10E7";"04C5";"Fujitsu, Ltd";"10E7";"fi-5900C"
"VID_04C5&PID_10FE";"04C5";"Fujitsu, Ltd";"10FE";"S500"
"VID_04C5&PID_1104";"04C5";"Fujitsu, Ltd";"1104";"KD02906 Line Thermal Printer"
"VID_04C5&PID_114F";"04C5";"Fujitsu, Ltd";"114F";"fi-6130"
"VID_04C5&PID_1150";"04C5";"Fujitsu, Ltd";"1150";"fi-6230"
"VID_04C5&PID_11F3";"04C5";"Fujitsu, Ltd";"11F3";"fi-6130Z"
"VID_04C5&PID_125A";"04C5";"Fujitsu, Ltd";"125A";"PalmSecure Sensor Device - MP"
"VID_04C5&PID_132E";"04C5";"Fujitsu, Ltd";"132E";"fi-7160"
"VID_04C5&PID_159F";"04C5";"Fujitsu, Ltd";"159F";"ScanSnap iX1500"
"VID_04C5&PID_200F";"04C5";"Fujitsu, Ltd";"200F";"Sigma DP2 (Mass Storage)"
"VID_04C5&PID_2010";"04C5";"Fujitsu, Ltd";"2010";"Sigma DP2 (PictBridge)"
"VID_04C5&PID_201D";"04C5";"Fujitsu, Ltd";"201D";"SATA 3.0 6Gbit/s Adaptor [GROOVY]"
"";"04C6";"Toshiba America Electronic Components";"";""
"";"04C7";"Micro Macro Technologies";"";""
"VID_04C8&PID_0720";"04C8";"Konica Corp.";"0720";"Digital Color Camera"
"VID_04C8&PID_0721";"04C8";"Konica Corp.";"0721";"e-miniD Camera"
"VID_04C8&PID_0722";"04C8";"Konica Corp.";"0722";"e-mini"
"VID_04C8&PID_0723";"04C8";"Konica Corp.";"0723";"KD-200Z Camera"
"VID_04C8&PID_0726";"04C8";"Konica Corp.";"0726";"KD-310Z Camera"
"VID_04C8&PID_0728";"04C8";"Konica Corp.";"0728";"Revio C2 Mass Storage Device"
"VID_04C8&PID_0729";"04C8";"Konica Corp.";"0729";"Revio C2 Digital Camera"
"VID_04C8&PID_072C";"04C8";"Konica Corp.";"072C";"Revio KD20M"
"VID_04C8&PID_072D";"04C8";"Konica Corp.";"072D";"Revio KD410Z"
"VID_04CA&PID_0020";"04CA";"Lite-On Technology Corp.";"0020";"USB Keyboard"
"VID_04CA&PID_004B";"04CA";"Lite-On Technology Corp.";"004B";"Keyboard"
"VID_04CA&PID_004F";"04CA";"Lite-On Technology Corp.";"004F";"SK-9020 keyboard"
"VID_04CA&PID_008A";"04CA";"Lite-On Technology Corp.";"008A";"Acer Wired Mouse Model SM-9023"
"VID_04CA&PID_1766";"04CA";"Lite-On Technology Corp.";"1766";"HID Monitor Controls"
"VID_04CA&PID_2004";"04CA";"Lite-On Technology Corp.";"2004";"Bluetooth 4.0 [Broadcom BCM20702A0]"
"VID_04CA&PID_2006";"04CA";"Lite-On Technology Corp.";"2006";"Broadcom BCM43142A0 Bluetooth Device"
"VID_04CA&PID_2007";"04CA";"Lite-On Technology Corp.";"2007";"Broadcom BCM43142A0 Bluetooth Device"
"VID_04CA&PID_3005";"04CA";"Lite-On Technology Corp.";"3005";"Atheros Bluetooth"
"VID_04CA&PID_300B";"04CA";"Lite-On Technology Corp.";"300B";"Atheros AR3012 Bluetooth"
"VID_04CA&PID_300D";"04CA";"Lite-On Technology Corp.";"300D";"Atheros AR3012 Bluetooth"
"VID_04CA&PID_300F";"04CA";"Lite-On Technology Corp.";"300F";"Atheros AR3012 Bluetooth"
"VID_04CA&PID_3014";"04CA";"Lite-On Technology Corp.";"3014";"Qualcomm Atheros Bluetooth"
"VID_04CA&PID_3015";"04CA";"Lite-On Technology Corp.";"3015";"Qualcomm Atheros QCA9377 Bluetooth"
"VID_04CA&PID_7022";"04CA";"Lite-On Technology Corp.";"7022";"HP HD Webcam"
"VID_04CA&PID_7025";"04CA";"Lite-On Technology Corp.";"7025";"HP HD Webcam"
"VID_04CA&PID_7046";"04CA";"Lite-On Technology Corp.";"7046";"TOSHIBA Web Camera - HD"
"VID_04CA&PID_9304";"04CA";"Lite-On Technology Corp.";"9304";"Hub"
"VID_04CA&PID_F01C";"04CA";"Lite-On Technology Corp.";"F01C";"TT1280DA DVB-T TV Tuner"
"VID_04CB&PID_0100";"04CB";"Fuji Photo Film Co., Ltd";"0100";"FinePix 30i/40i/50i, A101/201, 1300/2200, 1400/2400/2600/2800/4500/4700/4800/4900/6800/6900 Zoom"
"VID_04CB&PID_0103";"04CB";"Fuji Photo Film Co., Ltd";"0103";"FinePix NX-500/NX-700 printer"
"VID_04CB&PID_0104";"04CB";"Fuji Photo Film Co., Ltd";"0104";"FinePix A101, 2600/2800/4800/6800 Zoom (PC CAM)"
"VID_04CB&PID_0108";"04CB";"Fuji Photo Film Co., Ltd";"0108";"FinePix F601 Zoom (DSC)"
"VID_04CB&PID_0109";"04CB";"Fuji Photo Film Co., Ltd";"0109";"FinePix F601 Zoom (PC CAM)"
"VID_04CB&PID_010A";"04CB";"Fuji Photo Film Co., Ltd";"010A";"FinePix S602 (Pro) Zoom (DSC)"
"VID_04CB&PID_010B";"04CB";"Fuji Photo Film Co., Ltd";"010B";"FinePix S602 (Pro) Zoom (PC CAM)"
"VID_04CB&PID_010D";"04CB";"Fuji Photo Film Co., Ltd";"010D";"FinePix S2 pro"
"VID_04CB&PID_010E";"04CB";"Fuji Photo Film Co., Ltd";"010E";"FinePix F402 Zoom (DSC)"
"VID_04CB&PID_010F";"04CB";"Fuji Photo Film Co., Ltd";"010F";"FinePix F402 Zoom (PC CAM)"
"VID_04CB&PID_0110";"04CB";"Fuji Photo Film Co., Ltd";"0110";"FinePix M603 Zoom (DSC)"
"VID_04CB&PID_0111";"04CB";"Fuji Photo Film Co., Ltd";"0111";"FinePix M603 Zoom (PC CAM)"
"VID_04CB&PID_0112";"04CB";"Fuji Photo Film Co., Ltd";"0112";"FinePix A202, A200 Zoom (DSC)"
"VID_04CB&PID_0113";"04CB";"Fuji Photo Film Co., Ltd";"0113";"FinePix A202, A200 Zoom (PC CAM)"
"VID_04CB&PID_0114";"04CB";"Fuji Photo Film Co., Ltd";"0114";"FinePix F401 Zoom (DSC)"
"VID_04CB&PID_0115";"04CB";"Fuji Photo Film Co., Ltd";"0115";"FinePix F401 Zoom (PC CAM)"
"VID_04CB&PID_0116";"04CB";"Fuji Photo Film Co., Ltd";"0116";"FinePix A203 Zoom (DSC)"
"VID_04CB&PID_0117";"04CB";"Fuji Photo Film Co., Ltd";"0117";"FinePix A203 Zoom (PC CAM)"
"VID_04CB&PID_0118";"04CB";"Fuji Photo Film Co., Ltd";"0118";"FinePix A303 Zoom (DSC)"
"VID_04CB&PID_0119";"04CB";"Fuji Photo Film Co., Ltd";"0119";"FinePix A303 Zoom (PC CAM)"
"VID_04CB&PID_011A";"04CB";"Fuji Photo Film Co., Ltd";"011A";"FinePix S304/3800 Zoom (DSC)"
"VID_04CB&PID_011B";"04CB";"Fuji Photo Film Co., Ltd";"011B";"FinePix S304/3800 Zoom (PC CAM)"
"VID_04CB&PID_011C";"04CB";"Fuji Photo Film Co., Ltd";"011C";"FinePix A204/2650 Zoom (DSC)"
"VID_04CB&PID_011D";"04CB";"Fuji Photo Film Co., Ltd";"011D";"FinePix A204/2650 Zoom (PC CAM)"
"VID_04CB&PID_0120";"04CB";"Fuji Photo Film Co., Ltd";"0120";"FinePix F700 Zoom (DSC)"
"VID_04CB&PID_0121";"04CB";"Fuji Photo Film Co., Ltd";"0121";"FinePix F700 Zoom (PC CAM)"
"VID_04CB&PID_0122";"04CB";"Fuji Photo Film Co., Ltd";"0122";"FinePix F410 Zoom (DSC)"
"VID_04CB&PID_0123";"04CB";"Fuji Photo Film Co., Ltd";"0123";"FinePix F410 Zoom (PC CAM)"
"VID_04CB&PID_0124";"04CB";"Fuji Photo Film Co., Ltd";"0124";"FinePix A310 Zoom (DSC)"
"VID_04CB&PID_0125";"04CB";"Fuji Photo Film Co., Ltd";"0125";"FinePix A310 Zoom (PC CAM)"
"VID_04CB&PID_0126";"04CB";"Fuji Photo Film Co., Ltd";"0126";"FinePix A210 Zoom (DSC)"
"VID_04CB&PID_0127";"04CB";"Fuji Photo Film Co., Ltd";"0127";"FinePix A210 Zoom (PC CAM)"
"VID_04CB&PID_0128";"04CB";"Fuji Photo Film Co., Ltd";"0128";"FinePix A205(S) Zoom (DSC)"
"VID_04CB&PID_0129";"04CB";"Fuji Photo Film Co., Ltd";"0129";"FinePix A205(S) Zoom (PC CAM)"
"VID_04CB&PID_012A";"04CB";"Fuji Photo Film Co., Ltd";"012A";"FinePix F610 Zoom (DSC)"
"VID_04CB&PID_012B";"04CB";"Fuji Photo Film Co., Ltd";"012B";"FinePix Digital Camera 030513"
"VID_04CB&PID_012C";"04CB";"Fuji Photo Film Co., Ltd";"012C";"FinePix S7000 Zoom (DSC)"
"VID_04CB&PID_012D";"04CB";"Fuji Photo Film Co., Ltd";"012D";"FinePix S7000 Zoom (PC CAM)"
"VID_04CB&PID_012F";"04CB";"Fuji Photo Film Co., Ltd";"012F";"FinePix Digital Camera 030731"
"VID_04CB&PID_0130";"04CB";"Fuji Photo Film Co., Ltd";"0130";"FinePix S5000 Zoom (DSC)"
"VID_04CB&PID_0131";"04CB";"Fuji Photo Film Co., Ltd";"0131";"FinePix S5000 Zoom (PC CAM)"
"VID_04CB&PID_013B";"04CB";"Fuji Photo Film Co., Ltd";"013B";"FinePix Digital Camera 030722"
"VID_04CB&PID_013C";"04CB";"Fuji Photo Film Co., Ltd";"013C";"FinePix S3000 Zoom (DSC)"
"VID_04CB&PID_013D";"04CB";"Fuji Photo Film Co., Ltd";"013D";"FinePix S3000 Zoom (PC CAM)"
"VID_04CB&PID_013E";"04CB";"Fuji Photo Film Co., Ltd";"013E";"FinePix F420 Zoom (DSC)"
"VID_04CB&PID_013F";"04CB";"Fuji Photo Film Co., Ltd";"013F";"FinePix F420 Zoom (PC CAM)"
"VID_04CB&PID_0142";"04CB";"Fuji Photo Film Co., Ltd";"0142";"FinePix S7000 Zoom (PTP)"
"VID_04CB&PID_0148";"04CB";"Fuji Photo Film Co., Ltd";"0148";"FinePix A330 Zoom (DSC)"
"VID_04CB&PID_0149";"04CB";"Fuji Photo Film Co., Ltd";"0149";"FinePix A330 Zoom (UVC)"
"VID_04CB&PID_014A";"04CB";"Fuji Photo Film Co., Ltd";"014A";"FinePix A330 Zoom (PTP)"
"VID_04CB&PID_014B";"04CB";"Fuji Photo Film Co., Ltd";"014B";"FinePix A340 Zoom (DSC)"
"VID_04CB&PID_014C";"04CB";"Fuji Photo Film Co., Ltd";"014C";"FinePix A340 Zoom (UVC)"
"VID_04CB&PID_0159";"04CB";"Fuji Photo Film Co., Ltd";"0159";"FinePix F710 Zoom (DSC)"
"VID_04CB&PID_0165";"04CB";"Fuji Photo Film Co., Ltd";"0165";"FinePix S3500 Zoom (DSC)"
"VID_04CB&PID_0168";"04CB";"Fuji Photo Film Co., Ltd";"0168";"FinePix E500 Zoom (DSC)"
"VID_04CB&PID_0169";"04CB";"Fuji Photo Film Co., Ltd";"0169";"FinePix E500 Zoom (UVC)"
"VID_04CB&PID_016B";"04CB";"Fuji Photo Film Co., Ltd";"016B";"FinePix E510 Zoom (DSC)"
"VID_04CB&PID_016C";"04CB";"Fuji Photo Film Co., Ltd";"016C";"FinePix E510 Zoom (PC CAM)"
"VID_04CB&PID_016E";"04CB";"Fuji Photo Film Co., Ltd";"016E";"FinePix S5500 Zoom (DSC)"
"VID_04CB&PID_016F";"04CB";"Fuji Photo Film Co., Ltd";"016F";"FinePix S5500 Zoom (UVC)"
"VID_04CB&PID_0171";"04CB";"Fuji Photo Film Co., Ltd";"0171";"FinePix E550 Zoom (DSC)"
"VID_04CB&PID_0172";"04CB";"Fuji Photo Film Co., Ltd";"0172";"FinePix E550 Zoom (UVC)"
"VID_04CB&PID_0177";"04CB";"Fuji Photo Film Co., Ltd";"0177";"FinePix F10 (DSC)"
"VID_04CB&PID_0179";"04CB";"Fuji Photo Film Co., Ltd";"0179";"Finepix F10 (PTP)"
"VID_04CB&PID_0186";"04CB";"Fuji Photo Film Co., Ltd";"0186";"FinePix S5200/S5600 Zoom (DSC)"
"VID_04CB&PID_0188";"04CB";"Fuji Photo Film Co., Ltd";"0188";"FinePix S5200/S5600 Zoom (PTP)"
"VID_04CB&PID_018E";"04CB";"Fuji Photo Film Co., Ltd";"018E";"FinePix S9500 Zoom (DSC)"
"VID_04CB&PID_018F";"04CB";"Fuji Photo Film Co., Ltd";"018F";"FinePix S9500 Zoom (PTP)"
"VID_04CB&PID_0192";"04CB";"Fuji Photo Film Co., Ltd";"0192";"FinePix E900 Zoom (DSC)"
"VID_04CB&PID_0193";"04CB";"Fuji Photo Film Co., Ltd";"0193";"FinePix E900 Zoom (PTP)"
"VID_04CB&PID_019B";"04CB";"Fuji Photo Film Co., Ltd";"019B";"FinePix F30 (PTP)"
"VID_04CB&PID_01AF";"04CB";"Fuji Photo Film Co., Ltd";"01AF";"FinePix A700 (PTP)"
"VID_04CB&PID_01BF";"04CB";"Fuji Photo Film Co., Ltd";"01BF";"FinePix F6000fd/S6500fd Zoom (PTP)"
"VID_04CB&PID_01C0";"04CB";"Fuji Photo Film Co., Ltd";"01C0";"FinePix F20 (PTP)"
"VID_04CB&PID_01C1";"04CB";"Fuji Photo Film Co., Ltd";"01C1";"FinePix F31fd (PTP)"
"VID_04CB&PID_01C3";"04CB";"Fuji Photo Film Co., Ltd";"01C3";"FinePix S5 Pro"
"VID_04CB&PID_01C4";"04CB";"Fuji Photo Film Co., Ltd";"01C4";"FinePix S5700 Zoom (PTP)"
"VID_04CB&PID_01C5";"04CB";"Fuji Photo Film Co., Ltd";"01C5";"FinePix F40fd (PTP)"
"VID_04CB&PID_01C6";"04CB";"Fuji Photo Film Co., Ltd";"01C6";"FinePix A820 Zoom (PTP)"
"VID_04CB&PID_01D2";"04CB";"Fuji Photo Film Co., Ltd";"01D2";"FinePix A800 Zoom (PTP)"
"VID_04CB&PID_01D3";"04CB";"Fuji Photo Film Co., Ltd";"01D3";"FinePix A920 (PTP)"
"VID_04CB&PID_01D4";"04CB";"Fuji Photo Film Co., Ltd";"01D4";"FinePix F50fd (PTP)"
"VID_04CB&PID_01D5";"04CB";"Fuji Photo Film Co., Ltd";"01D5";"FinePix F47 (PTP)"
"VID_04CB&PID_01E7";"04CB";"Fuji Photo Film Co., Ltd";"01E7";"Fujifilm A850 Digital Camera"
"VID_04CB&PID_01F7";"04CB";"Fuji Photo Film Co., Ltd";"01F7";"FinePix J250 (PTP)"
"VID_04CB&PID_01FD";"04CB";"Fuji Photo Film Co., Ltd";"01FD";"A160"
"VID_04CB&PID_023E";"04CB";"Fuji Photo Film Co., Ltd";"023E";"FinePix AX300"
"VID_04CB&PID_0240";"04CB";"Fuji Photo Film Co., Ltd";"0240";"FinePix S2950 Digital Camera"
"VID_04CB&PID_0241";"04CB";"Fuji Photo Film Co., Ltd";"0241";"FinePix S3200 Digital Camera"
"VID_04CB&PID_0278";"04CB";"Fuji Photo Film Co., Ltd";"0278";"FinePix JV300"
"VID_04CB&PID_02C5";"04CB";"Fuji Photo Film Co., Ltd";"02C5";"FinePix S9900W Digital Camera (PTP)"
"VID_04CB&PID_02E0";"04CB";"Fuji Photo Film Co., Ltd";"02E0";"X-T200 Digital Camera"
"VID_04CB&PID_5006";"04CB";"Fuji Photo Film Co., Ltd";"5006";"ASK-300"
"VID_04CC&PID_1122";"04CC";"ST-Ericsson";"1122";"Hub"
"VID_04CC&PID_1520";"04CC";"ST-Ericsson";"1520";"USB 2.0 Hub (Avocent KVM)"
"VID_04CC&PID_1521";"04CC";"ST-Ericsson";"1521";"USB 2.0 Hub"
"VID_04CC&PID_1A62";"04CC";"ST-Ericsson";"1A62";"GW Instek GSP-830 Spectrum Analyzer (HID)"
"VID_04CC&PID_2323";"04CC";"ST-Ericsson";"2323";"Ux500 serial debug port"
"VID_04CC&PID_2533";"04CC";"ST-Ericsson";"2533";"NFC device (PN533)"
"VID_04CC&PID_8116";"04CC";"ST-Ericsson";"8116";"Camera"
"";"04CD";"Tatung Co. Of America";"";""
"VID_04CE&PID_0002";"04CE";"ScanLogic Corp.";"0002";"SL11R-IDE IDE Bridge"
"VID_04CE&PID_0100";"04CE";"ScanLogic Corp.";"0100";"USB2PRN Printer Class"
"VID_04CE&PID_0300";"04CE";"ScanLogic Corp.";"0300";"Phantom 336CX - C3 scanner"
"VID_04CE&PID_04CE";"04CE";"ScanLogic Corp.";"04CE";"SL11DEMO, VID: 0x4ce, PID: 0x4ce"
"VID_04CE&PID_07D1";"04CE";"ScanLogic Corp.";"07D1";"SL11R, VID: 0x4ce, PID: 0x07D1"
"VID_04CF&PID_0022";"04CF";"Myson Century, Inc.";"0022";"OCZ Alchemy Series Elixir II Keyboard"
"VID_04CF&PID_0800";"04CF";"Myson Century, Inc.";"0800";"MTP800 Mass Storage Device"
"VID_04CF&PID_8810";"04CF";"Myson Century, Inc.";"8810";"CS8810 Mass Storage Device"
"VID_04CF&PID_8811";"04CF";"Myson Century, Inc.";"8811";"CS8811 Mass Storage Device"
"VID_04CF&PID_8813";"04CF";"Myson Century, Inc.";"8813";"CS8813 Mass Storage Device"
"VID_04CF&PID_8818";"04CF";"Myson Century, Inc.";"8818";"USB2.0 to ATAPI Bridge Controller"
"VID_04CF&PID_8819";"04CF";"Myson Century, Inc.";"8819";"USB 2.0 SD/MMC Reader"
"VID_04CF&PID_9920";"04CF";"Myson Century, Inc.";"9920";"CS8819A2-114 Mass Storage Device"
"";"04D0";"Digi International";"";""
"";"04D1";"ITT Canon";"";""
"VID_04D2&PID_0070";"04D2";"Altec Lansing Technologies";"0070";"ADA70 Speakers"
"VID_04D2&PID_0305";"04D2";"Altec Lansing Technologies";"0305";"Non-Compliant Audio Device"
"VID_04D2&PID_0311";"04D2";"Altec Lansing Technologies";"0311";"ADA-310 Speakers"
"VID_04D2&PID_2060";"04D2";"Altec Lansing Technologies";"2060";"Claritel-i750 - vp"
"VID_04D2&PID_FF05";"04D2";"Altec Lansing Technologies";"FF05";"ADA-305 Speakers"
"VID_04D2&PID_FF47";"04D2";"Altec Lansing Technologies";"FF47";"Lansing HID Audio Controls"
"VID_04D2&PID_FF49";"04D2";"Altec Lansing Technologies";"FF49";"Lansing HID Audio Controls"
"";"04D3";"VidUS, Inc.";"";""
"";"04D4";"LSI Logic, Inc.";"";""
"";"04D5";"Forte Technologies, Inc.";"";""
"";"04D6";"Mentor Graphics";"";""
"VID_04D7&PID_1BE4";"04D7";"Oki Semiconductor";"1BE4";"Bluetooth Device"
"VID_04D8&PID_0002";"04D8";"Microchip Technology, Inc.";"0002";"PicoLCD 20x2"
"VID_04D8&PID_0003";"04D8";"Microchip Technology, Inc.";"0003";"PICkit 2 Microcontroller Programmer"
"VID_04D8&PID_000A";"04D8";"Microchip Technology, Inc.";"000A";"CDC RS-232 Emulation Demo"
